id,name,host_id,host_name,zip_code,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
l_1139936303364990464,"2 New Homes, 6 BR & 4+ BA, Conjoined Yard/Firepits",h_252417728,Gustavo,28803,Tuxedo Park,35.55297,-82.51692,Entire home/apt,363,1,4,2025-05-11,0.49,4,165,4
l_1140676404871175808,The farmers garden,h_44117628,Kelly,28806,West Asheville,35.59916,-82.65688,Entire home/apt,300,1,0,,,4,256,0
l_1140694685580089600,The Cardinal cottage,h_44117628,Kelly,28806,West Asheville,35.59553,-82.65777,Entire home/apt,325,1,0,,,4,225,0
l_1142061220577748352,Private Guest Suite Desirable West Asheville Area.,h_15910654,Jane,28806,West Asheville,35.5758917,-82.59402349999999,Private room,64,1,10,2025-05-27,0.77,1,249,6
l_1143430354978354048,Karaoke Chalet | 2 Kitchens • Hot Tub • Sauna,h_533086997,Caitlin,28806,West Asheville,35.6404725,-82.6330029,Entire home/apt,347,1,38,2025-06-07,2.95,1,299,36
l_1143589797550662400,Come Check Out Our Progress!  Asheville Strong!,h_478966026,Rk,28803,Tuxedo Park,35.5520282,-82.5070368,Entire home/apt,192,2,16,2024-10-14,1.24,1,194,14
l_1144967463013299840,Modern 2 Bedroom House,h_59350899,Su-Mei,28803,Tuxedo Park,35.57952,-82.54171,Entire home/apt,80,30,1,2025-03-23,0.34,2,228,1
l_1145864236457678720,Craftsman Cottage in Asheville,h_33043060,William,28803,Tuxedo Park,35.5757306,-82.53800849999999,Entire home/apt,109,28,1,2024-10-20,0.12,1,281,1
l_1.146458847177e+18,Pet Friendly 2 bed/2 bath Hot Tub & Pool West Side,h_242591831,Anthony,28806,West Asheville,35.59208827609058,-82.61892307946776,Entire home/apt,276,2,11,2025-06-13,1,1,316,11
l_1147401142112140928,"Min to DNTN, Biltmore-HTub-Theatre-Game Rm-Yoga",h_157920046,Darryl,28806,West Asheville,35.5322,-82.63166,Entire home/apt,372,2,34,2025-06-02,2.64,1,35,32
l_1147689290711150080,"Couples,Hot tub,Chill, Explore,Minutes from town",h_92773441,Michael,28806,West Asheville,35.55367,-82.62213,Entire home/apt,110,1,20,2025-04-29,1.48,2,309,16
l_1147717049216160128,Tiny cozy home in West Asheville,h_338006238,John,28806,West Asheville,35.56849,-82.57104,Entire home/apt,,1,0,,,1,269,0
l_1147817249478980992,Asheville River Cabins Looking Glass Cabin,h_477251437,Asheville River Cabins,28704,South Asheville,35.49074,-82.57101,Entire home/apt,195,1,6,2024-12-01,0.49,8,344,5
l_1147962022595077120,Maddie’s Cottage,h_140501465,Stephanie,28805,East Asheville,35.62574,-82.47315,Entire home/apt,164,2,29,2025-06-01,2.26,1,270,25
l_1148064582274075648,Cozy space steps from preserve,h_193203626,Jenna,28704,South Asheville,35.48171,-82.50104,Entire home/apt,113,1,5,2024-09-02,0.39,1,216,3
l_1148671313339940096,"Private home mtn view, hot tub",h_575635720,Amy,28806,West Asheville,35.605544,-82.590867,Entire home/apt,276,2,13,2025-05-27,1.02,1,358,12
l_1152044858462059392,FrenchBroadRiverSuite,h_61728286,Rena,28804,South Asheville,35.62719,-82.60411,Entire home/apt,80,14,2,2024-09-30,0.16,2,178,2
l_1152231903165645056,Sycamore Suite w/free Biltmore Pass and more,h_478848912,Pete,28704,South Asheville,35.47397,-82.51737,Entire home/apt,77,2,2,2024-07-30,0.18,6,128,2
l_1152937073914268416,Tranquility and Elegance awaits!,h_403045372,John,28806,West Asheville,35.58182263141744,-82.59362976137696,Entire home/apt,95,1,47,2025-06-08,3.84,1,223,46
l_1153741398844278016,New house close to DT 2 King beds 2 Queens,h_108027441,Anna,28804,South Asheville,35.62923,-82.58249,Entire home/apt,316,2,20,2025-06-02,1.53,1,319,18
l_1155001166504746496,Asheville Haven,h_123930099,Chan Doreen,28805,East Asheville,35.64694,-82.47626,Entire home/apt,518,1,0,,,2,256,0
l_1155389768459091456,Cozy West AVL Cottage!,h_6308241,Valerie,28806,West Asheville,35.5725013,-82.58016,Entire home/apt,,28,0,,,1,0,0
l_1156460892831902720,"Cozy, artsy low-allergy home",h_17613941,Sophie,28806,West Asheville,35.58772281791333,-82.62310910088787,Private room,51,2,4,2025-04-12,0.52,1,355,4
l_1156530774802642944,Great Asheville Spot,h_12605755,Rob,28803,Tuxedo Park,35.57512,-82.54339,Entire home/apt,,30,0,,,1,311,0
l_1157175314022936576,Meadow Oaks Cottage,h_29243628,Julia,28732,Fletcher,35.43768,-82.50626,Entire home/apt,157,7,0,,,2,167,0
l_1158061220859586304,Charming & Cozy mountain Getaway,h_563802819,Alex,28732,Fletcher,35.43256,-82.50555,Entire home/apt,161,1,46,2025-06-15,3.57,1,364,42
l_1158072313981600256,Downtown Dollhouse,h_375631163,McKenzie,28801,Downtown Asheville,35.58759,-82.5585,Entire home/apt,225,2,11,2024-08-24,0.94,1,36,11
l_1158243323424518656,Comfort,h_258227258,Yelena,28806,West Asheville,35.58772,-82.61823,Entire home/apt,118,1,15,2024-10-28,1.16,1,359,11
l_1158685049104687616,"Two quiet, private rooms",h_15831557,Verena,28806,West Asheville,35.62326,-82.63845,Private room,,28,0,,,1,0,0
l_1158817717490627584,Welcome Back to Asheville! Private One Bdrm Apt.,h_45599867,John,28805,East Asheville,35.58359,-82.53283,Entire home/apt,98,1,11,2025-05-27,0.92,1,248,11
l_1159658987419044096,Biltmore-Mission Hosp-DT-1 BR+loft,h_48097254,Anne Romine,28801,Downtown Asheville,35.57742,-82.54695,Entire home/apt,135,28,1,2024-06-30,0.08,1,152,1
l_1162317166487841024,"Pickleball Court, Spa Room, Newly Remodeled Home!",h_126635258,Angie,28806,West Asheville,35.6126007,-82.6482387,Entire home/apt,601,3,33,2025-06-14,2.79,1,298,33
l_1162350780298864640,Room w/ 2 Beds & Full Kitchen - Easy I-240 Access,h_25138314,RoomPicks By Antony,28806,West Asheville,35.53499,-82.60612,Hotel room,123,1,0,,,10,0,0
l_1162351828273665280,2 Family-Friendly Rooms w/ 2 Beds & Kitchenette!,h_25138314,RoomPicks By Antony,28806,West Asheville,35.53499,-82.60612,Hotel room,247,1,0,,,10,0,0
l_1162352073189611264,Affordable Stay: 3 Rooms w/ Kitchen & Breakfast,h_25138314,RoomPicks By Antony,28806,West Asheville,35.53499,-82.60612,Hotel room,370,1,0,,,10,0,0
l_1162353085906512384,4 Rooms w/ Kitchen just Off I-240 - Pets Allowed,h_25138314,RoomPicks By Antony,28806,West Asheville,35.53499,-82.60612,Hotel room,494,1,0,,,10,0,0
l_1162353739729737728,King Bed Room w/ Kitchen & Breakfast - Off I-240,h_25138314,RoomPicks By Antony,28806,West Asheville,35.53499,-82.60612,Hotel room,111,1,2,2024-09-02,0.21,10,185,2
l_1162354552959695104,2 Beds Room w/ Full Kitchen! Located off I-240,h_25138314,RoomPicks By Antony,28806,West Asheville,35.53499,-82.60612,Hotel room,111,1,1,2024-09-01,0.1,10,185,1
l_1162354848381864448,For the family! 2 Rooms w/ Kitchenette & 2 Beds,h_25138314,RoomPicks By Antony,28806,West Asheville,35.53499,-82.60612,Hotel room,222,1,0,,,10,185,0
l_1162355151780786944,Extend your Stay: 3 Kitchenette Rooms w/ 2 Beds,h_25138314,RoomPicks By Antony,28806,West Asheville,35.53499,-82.60612,Hotel room,333,1,0,,,10,185,0
l_1162355452078717184,"Off I-240 - 4 Rooms w/ Kitchen and 2 Beds, Pets",h_25138314,RoomPicks By Antony,28806,West Asheville,35.53499,-82.60612,Hotel room,444,1,0,,,10,185,0
l_1162357404711726592,"Affordable Queen Bed Room Off I-240, Pets Allowed",h_25138314,RoomPicks By Antony,28806,West Asheville,35.53499,-82.60612,Hotel room,98,1,0,,,10,185,0
l_1163542023666256896,Hang Your Hat @ Blue Ridge Condo,h_7777512,Tracy,28805,East Asheville,35.589394742544116,-82.52503585070372,Private room,,90,0,,,1,41,0
l_1163866545576729600,Cozy Cottage 7 Min to Downtown Asheville,h_96187307,Yonder,28805,East Asheville,35.62328,-82.52356,Entire home/apt,,1,3,2025-05-12,0.3,50,315,3
l_1164384304643630592,Fellowship Hall - Walkable W. Asheville,h_195511460,Casey,28806,West Asheville,35.57618051537398,-82.58000068366528,Entire home/apt,98,1,44,2025-06-10,3.66,1,332,44
l_1165248112754845440,Slice of Awesome-Walk downtown!,h_114665156,Emily,28801,Downtown Asheville,35.59421,-82.54402,Entire home/apt,91,2,16,2025-05-27,1.48,1,337,16
l_1165935818980723456,The Art & Pottery House,h_6340691,Michael Joseph,28806,West Asheville,35.6042517,-82.5875099,Entire home/apt,559,3,2,2024-09-02,0.18,1,264,2
l_1166005423709991936,Asheville’s Creekside Getaway,h_323614638,Tamra,28804,South Asheville,35.64481,-82.53365,Entire home/apt,125,30,2,2024-12-05,0.21,2,225,2
l_1166135820550558208,Forest haven escape,h_346820564,Athena,28806,West Asheville,35.592784,-82.61953679999999,Entire home/apt,122,2,28,2025-06-08,2.3,2,190,28
l_1166746827488449536,Walk to DT West Asheville & RAD!,h_30305177,Giovana,28806,West Asheville,35.57985005164322,-82.57862977672119,Entire home/apt,,28,0,,,1,256,0
l_1167603290229739520,House in Arden,h_359123616,Galina,28704,South Asheville,35.48504,-82.58728,Entire home/apt,405,3,0,,,1,269,0
l_1168725855790304000,Cozy Apt close to UNCA Asheville & Grove Park Inn,h_580699846,Diana,28804,South Asheville,35.61677,-82.5611,Entire home/apt,139,3,13,2025-03-09,1.07,1,259,13
l_1171015633197762304,Asheville 'n' Chill | Pet Friendly & Mountain View,h_10603047,Caleb,28805,East Asheville,35.64709,-82.47514,Entire home/apt,247,1,2,2024-07-28,0.17,14,96,2
l_1172521731482426624,Cozy Cabin w/Hot tub 3.7 miles from Biltmore House,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5332658,-82.5107932,Entire home/apt,204,1,3,2025-02-16,0.31,25,256,3
l_1172804081991231744,Asheville Oasis Walk to Downtown,h_28246346,Clinton,28801,Downtown Asheville,35.58896,-82.55709,Entire home/apt,135,30,0,,,2,200,0
l_1173253031210510848,Perfect cabin for 2 w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.53311180000001,-82.5104736,Entire home/apt,204,1,0,,,25,244,0
l_1173292568574156032,Romantic getaway for 2 w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5332261,-82.5111234,Entire home/apt,204,1,0,,,25,249,0
l_1173351583193683456,"*New* Town-Mtn Lux: Hot Tub, Grand View, Game Rm",h_117236182,Lucas,28804,South Asheville,35.62251,-82.52887,Entire home/apt,702,2,4,2024-09-30,0.38,1,253,4
l_1173852389710471424,Perfect Honeymoon cabin w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5328893,-82.51042559999999,Entire home/apt,204,1,4,2025-03-17,0.42,25,225,4
l_1173857081675204864,Cute lil cabin w/hottub overlooking the trout pond,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5317711,-82.5118081,Entire home/apt,252,1,4,2025-01-02,0.35,25,219,4
l_1173876690558626304,Honeymoon cabin for 2 w/hottub 6mi to DT Asheville,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.53241879999999,-82.5111218,Entire home/apt,204,1,1,2025-01-02,0.18,25,207,1
l_1173880569889474816,Romantic getaway w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5325998,-82.51162839999999,Entire home/apt,204,1,5,2025-01-02,0.54,25,242,5
l_1173894873306660864,Authentic log cabin near Biltmore House,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5323861,-82.5127466,Entire home/apt,190,1,4,2025-03-30,0.6,25,231,4
l_1173899514582069248,Peaceful cabin in the mountains /w hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.533395,-82.51248629999999,Entire home/apt,204,1,0,,,25,234,0
l_1173911579158962176,Cute family cabin w/hot tub 3.7 mile from Biltmore,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.53212,-82.51204,Entire home/apt,226,1,0,,,25,228,0
l_1173955724879472384,6 miles from Downtown Asheville cabin w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5319378,-82.51192429999999,Entire home/apt,226,1,0,,,25,233,0
l_1173960246669847808,Greg's Getaway w/nice hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.53167,-82.5115349,Entire home/apt,226,1,0,,,25,215,0
l_1173976316148594176,Hidden Gem in the mountains w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5313769,-82.5111744,Entire home/apt,226,1,2,2025-05-11,0.35,25,209,2
l_1173979561020810496,Perfect family mountain cabin w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5315333,-82.5113642,Entire home/apt,226,1,0,,,25,203,0
l_1173996189274163456,Ranch style cabin 3.7 miles from Biltmore House,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5324239,-82.5129154,Entire home/apt,226,1,0,,,25,235,0
l_1174004675750728448,Cozy cabin w/hot tub access to Mtn to Sea trail,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.532306,-82.5108355,Entire home/apt,226,1,0,,,25,223,0
l_1174024625416299264,"Pet-Friendly, Fire-Pit, Spa, Game Room, By DWTN!",h_388014604,Jaspreet,28806,West Asheville,35.5519,-82.62921,Entire home/apt,427,2,33,2025-06-01,2.88,1,290,33
l_1176718608710740992,Tiny Home in the Woods | Hot Tub 4 miles to DT,h_582848816,Melinda,28806,West Asheville,35.60325,-82.63975,Entire home/apt,282,5,35,2025-06-15,2.92,3,290,35
l_1176721268398169856,Romantic Couples Getaway | 4 miles to DT | Hot Tub,h_582848816,Melinda,28806,West Asheville,35.60394,-82.64032,Entire home/apt,194,5,39,2025-06-15,3.25,3,295,39
l_1176722965923794944,Two Modern Tiny Homes 15min drive to DT w/ Hot Tub,h_582848816,Melinda,28806,West Asheville,35.60542,-82.64095,Entire home/apt,415,7,1,2024-07-22,0.09,3,280,1
l_1176856707256799488,"The Kingfisher - Mural, Elevator, WFH Setup",h_572636994,Mackenzie,28801,Downtown Asheville,35.60337,-82.55992,Entire home/apt,247,1,25,2025-06-08,2.07,4,164,25
l_1176897817161929216,Cute family cabin w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.53255,-82.51135,Entire home/apt,226,1,0,,,25,241,0
l_1176912458237934336,Darling cozy cabin w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5321256,-82.51127360000001,Entire home/apt,226,1,0,,,25,231,0
l_1176915997782696960,"The Sparrow - Dogs, Rooftop Mural, Elevator",h_572636994,Mackenzie,28801,Downtown Asheville,35.6051,-82.55928,Entire home/apt,211,1,25,2025-06-08,2.08,4,132,25
l_1177500088166826496,"The Finch- Dogs, Mural, Elevator, WFH Setup",h_572636994,Mackenzie,28801,Downtown Asheville,35.60319,-82.55948,Entire home/apt,230,1,37,2025-06-12,3.14,4,139,37
l_1177502123309538560,Cozy mountain cabin w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.53222,-82.51149,Entire home/apt,226,1,0,,,25,226,0
l_1177561993257575424,Attractive 2 bedroom cabin w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.53232,-82.51328,Entire home/apt,226,1,1,2024-09-02,0.1,25,223,1
l_1177567923106094336,Cozy 2 bedroom cabin w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5323275,-82.51340429999999,Entire home/apt,226,1,1,2025-02-16,0.25,25,227,1
l_1177575308939557888,Mountain to Sea trail access out your front door,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.53201,-82.51103,Entire home/apt,258,1,7,2025-04-20,1.06,25,206,7
l_1177581096065801216,Great family cabin w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.5323442,-82.5139194,Entire home/apt,249,1,1,2024-11-29,0.15,25,214,1
l_1177589201647607296,3 bedroom cabin w/hot tub,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.53233,-82.51372,Entire home/apt,249,1,0,,,25,211,0
l_1178623843989259008,"June sale, 5 BR home! Hot tub, game room, fire pit",h_535203921,Renee,28806,West Asheville,35.6251,-82.6308,Entire home/apt,248,2,24,2025-06-15,2.07,1,163,24
l_1179069921485447168,Unleash the Adventure,h_580997770,Jennifer,28803,Tuxedo Park,35.4945597,-82.5070361,Entire home/apt,134,1,60,2025-06-08,5,1,347,60
l_1180422042271790336,Biltmore Forest Retreat! Hot tub | Sauna | Game rm,h_145856475,Sean,28803,Tuxedo Park,35.4985516,-82.5317048,Entire home/apt,741,3,25,2025-06-01,2.1,2,310,25
l_1181013319181676288,"The Move | Heated Pool, Tikibar, Full Spa, Theatre",h_498202168,Stephen And Jason,28804,South Asheville,35.64149,-82.60436,Entire home/apt,1104,1,46,2025-06-07,3.83,5,298,46
l_1181552160909677568,The Lofts at Church Street #202,h_167186184,Towns,28801,Downtown Asheville,35.59458,-82.55435,Entire home/apt,260,2,13,2025-06-01,1.25,108,0,13
l_1182611615301483776,Welcome to Carol's Castle!,h_490458593,Brigitte,28806,West Asheville,35.62867,-82.66807,Entire home/apt,248,2,20,2025-06-16,1.73,1,307,20
l_1182711320920974080,Favorite mountain cabin overlooks trout pond,h_581734305,Asheville Cabins Of Willow Winds,28803,Tuxedo Park,35.53250440000001,-82.5125146,Entire home/apt,307,1,1,2025-03-29,0.37,25,188,1
l_1184991067074019584,New and fully Walkable West Asheville Home,h_141731478,George,28806,West Asheville,35.58021,-82.59322,Entire home/apt,224,2,21,2025-06-13,1.82,2,269,21
l_1185527401782639360,Large luxury 4 bedroom house walk to downtown,h_373964980,Sarah,28801,Downtown Asheville,35.60885,-82.55597,Entire home/apt,1200,2,1,2025-02-09,0.23,3,269,1
l_1186871066379406336,Charming Walkable W Asheville Haven | DeckMtn View,h_224723405,Babette,28806,West Asheville,35.5805,-82.59727,Entire home/apt,122,1,14,2025-06-14,1.21,2,230,14
l_1187016647929039104,20 min. to Asheville | Hot Tub and Family Friendly,h_484235135,Leisr Stays,28704,South Asheville,35.47638,-82.50201,Entire home/apt,148,1,14,2025-06-07,1.29,2,298,14
l_1187071304056798208,AVL Retreat w/ Stunning Patio,h_34682228,Laura,28805,East Asheville,35.58702,-82.51668,Entire home/apt,102,1,19,2025-06-15,1.69,1,62,19
l_1187672472955949824,"Wooded Asheville, walk to park",h_791735,Daniel,28715,Candler,35.548148741080055,-82.63637545609134,Entire home/apt,117,1,3,2025-03-04,0.74,1,346,3
l_1189989148933388032,Cozy & Private Apartment in West Asheville,h_147702024,Austin,28806,West Asheville,35.57645566949413,-82.63449143618345,Entire home/apt,68,1,13,2025-04-28,1.17,1,225,13
l_1191192981081781760,Modern Asheville Cottage Getaway,h_296459352,Ralph,28806,West Asheville,35.57062,-82.63173,Entire home/apt,112,3,45,2025-06-15,4.4,1,239,45
l_1191316055192483328,Modern Studio in Montford,h_5124063,Christa,28801,Downtown Asheville,35.60369,-82.56561,Entire home/apt,,1,3,2024-09-01,0.28,1,0,3
l_1191371883124896256,Hidden Creek Craftsman Retreat,h_375137731,Jessica,28805,East Asheville,35.61559,-82.52121,Entire home/apt,535,2,8,2025-06-01,1.3,1,317,8
l_1192111098367987712,Vintage Camper @ Sharky's Hostel,h_746673,BonPaul,28806,West Asheville,35.57965,-82.59444,Private room,48,1,26,2025-06-10,2.33,8,338,26
l_1193027225173316096,Quiet Hideaway | Private Entry,h_140439520,Katherine,28803,Tuxedo Park,35.56764837401453,-82.51495175382193,Private room,48,30,0,,,1,117,0
l_1193035810033595392,Under the Blue Ridge Mountains!,h_467237346,Karen,28803,Tuxedo Park,35.547133026494436,-82.4804350733757,Entire home/apt,299,2,8,2025-06-01,0.79,1,354,8
l_1195836118520563712,NEW! Asheville Bungalow | Fully fenced backyard,h_231367315,Meghan,28806,West Asheville,35.575644,-82.5801252,Entire home/apt,140,30,2,2025-01-31,0.23,1,255,2
l_1196388815046113024,Welcome to The Sage Nest!,h_588365570,Tracy,28715,Candler,35.56490715569984,-82.65338312745591,Entire home/apt,103,2,3,2025-06-13,0.65,1,232,3
l_1196543622901897216,Charming Walkable W Asheville Apt | Multi. Porches,h_224723405,Babette,28806,West Asheville,35.5807042,-82.5976049,Entire home/apt,105,1,14,2025-06-15,3.47,2,114,14
l_1196628567796749568,Mins 2 Asheville/Fire Pit/Gameroom/Arcade/LRG Yard,h_588453127,David,28704,South Asheville,35.4771,-82.49841,Entire home/apt,142,2,24,2025-06-08,2.14,1,316,24
l_1196657513698684672,"Chic AVL Hideaway w/ Hot Tub, Fire Pit. Location!",h_181499439,Jeremy And Jenn,28803,Tuxedo Park,35.54324,-82.51634,Entire home/apt,193,2,6,2024-09-28,0.59,1,51,6
l_1198397997585403392,Small House Big Forest retreat close to Asheville,h_28338684,Steve,28806,West Asheville,35.594952490567906,-82.64476161450148,Entire home/apt,150,3,1,2024-08-07,0.1,2,266,1
l_1199368951888964096,Riverside Cottage,h_11404320,Sarah,28704,South Asheville,35.4442873,-82.5573404,Entire home/apt,,1,15,2024-09-15,1.34,1,0,15
l_1199916143070656000,"NEW King, Stylish Mod and next to Downtown",h_1197698,Briana,28801,Downtown Asheville,35.6076,-82.57141,Entire home/apt,65,30,1,2024-08-30,0.1,2,344,1
l_1201515052071858688,The Cardinal Cottage near Asheville Airport/Hiking,h_375795810,Angela,28704,South Asheville,35.46036,-82.57489,Entire home/apt,114,2,17,2025-06-01,1.65,3,294,17
l_1202337916592323584,The Wildwood Duplex / B,h_46338659,Fernanda,28732,Fletcher,35.428752578256656,-82.52494096755981,Entire home/apt,85,2,10,2025-04-24,1.02,1,339,10
l_1202449383740894720,"Zen Bungalow - Hot Tub, Fire Pit, Massage Chair",h_168739253,Michael,28806,West Asheville,35.6081667,-82.6092372,Entire home/apt,106,2,32,2025-06-01,3.36,3,322,32
l_1202483882455302144,"Gamers Paradise - Game Room, Hot Tub, Fire Pit",h_168739253,Michael,28806,West Asheville,35.6081667,-82.6092372,Entire home/apt,85,2,35,2025-06-13,3.71,3,320,35
l_1202785276146194944,Asheville Dream Stay | Designer Home + Hot Tub,h_315912253,Katy,28806,West Asheville,35.57372,-82.58681,Entire home/apt,250,30,2,2025-04-17,0.38,1,351,2
l_1202925339475967744,Whole Dorm @ Sharky's Hostel,h_746673,BonPaul,28806,West Asheville,35.5789548,-82.5956454,Private room,,2,0,,,8,365,0
l_1202980352305991424,Blue Ridge Haven,h_452118061,Gavin,28804,South Asheville,35.63453,-82.58394,Entire home/apt,354,3,15,2025-06-08,1.42,2,326,15
l_1203002634386652416,Goldberry's Sanctuary | For Women Who Wander,h_473094279,Emily Grace,28804,South Asheville,35.62145,-82.57138,Private room,73,1,9,2025-05-26,1.6,2,66,9
l_1203142722144809216,"Farm Suite, King bed, overlooking horse pasture!",h_242474849,Jennifer,28806,West Asheville,35.63144,-82.62917,Private room,60,1,4,2025-05-03,0.47,28,365,4
l_1203489499460006912,Cozy Mtn Retreat close to Downtown AVL & Trails!,h_368387724,Caroline,28803,Tuxedo Park,35.5633,-82.48473,Entire home/apt,140,3,3,2025-06-10,1.64,2,317,3
l_1203852216574211328,"Asheville Escape - Hot Tubs, Game Room, Fire Pit",h_168739253,Michael,28806,West Asheville,35.6081667,-82.6092372,Entire home/apt,219,2,9,2025-06-06,0.98,3,308,9
l_1204391096186438912,AVL Mountain View River Retreat I Hot Tub I Sauna,h_523688755,Kay,28805,East Asheville,35.6045887,-82.4703906,Entire home/apt,314,2,34,2025-05-26,3.18,1,332,34
l_1206075690531104000,Mountain view cottage,h_45400280,Michael,28804,South Asheville,35.6313865,-82.5370677,Entire home/apt,150,28,0,,,1,269,0
l_1206684641568686592,"Separate Living Area, Bi-Level House",h_1342014,Christian,28806,West Asheville,35.55717,-82.62932,Entire home/apt,59,5,4,2024-10-19,0.41,1,359,4
l_1207234509208736256,Your home away from home in Downtown Asheville,h_96187307,Yonder,28801,Downtown Asheville,35.59802,-82.55859,Entire home/apt,182,1,2,2025-03-16,0.5,50,228,2
l_1207493363346090496,Experience the Asheville Vibe-Cozy Gem in West AVL,h_105346900,Alan,28806,West Asheville,35.58289,-82.57555,Entire home/apt,83,1,54,2025-06-16,5.83,1,280,54
l_1208082499959756032,West Asheville Central,h_9730925,Bradford Alan,28806,West Asheville,35.58626,-82.58791,Entire home/apt,105,2,9,2025-06-06,0.93,1,322,9
l_1211182997310240768,Live like a local | downtown Asheville,h_96187307,Yonder,28801,Downtown Asheville,35.59864,-82.55807,Entire home/apt,125,1,2,2024-09-22,0.2,50,344,2
l_1211609956790938880,Sleeps 20! | Asheville Oasis | Theater | Sauna,h_530694595,Seeta,28806,West Asheville,35.53545271951842,-82.62957337358534,Entire home/apt,402,1,31,2025-06-15,2.99,1,291,31
l_1212594776924636416,The Mural Room,h_121668896,Larry,28805,East Asheville,35.59431,-82.51823,Private room,54,1,5,2025-06-08,0.54,1,76,5
l_1213767530178485504,Clean and simple,h_592711645,Tor,28803,Tuxedo Park,35.49724,-82.52413,Private room,,1,0,,,1,0,0
l_1213917928627117568,Cozy Private Luxury Apartment - 15m to Downtown,h_458500695,Yolanda,28806,West Asheville,35.6184748,-82.6430068,Entire home/apt,83,2,4,2025-04-15,0.42,1,172,4
l_1214678259043443968,The Lofts at Church St. #101/102,h_167186184,Towns,28801,Downtown Asheville,35.59438,-82.55391,Entire home/apt,655,2,11,2025-05-26,1.55,108,0,11
l_1215498881504347136,*NEW* Private Gem in AVL!,h_49904785,Mary,28806,West Asheville,35.56592,-82.63495,Entire home/apt,103,1,41,2025-06-13,3.95,1,105,41
l_1217445605211595520,Walkable Downtown Asheville | Monthly 2BR Rental,h_96187307,Yonder,28801,Downtown Asheville,35.5988,-82.55716,Entire home/apt,222,1,3,2025-05-26,1.15,50,342,3
l_1217575879696314368,Asheville Red Gate,h_597466462,Emily,28801,Downtown Asheville,35.58973,-82.56822,Entire home/apt,85,2,17,2025-06-06,1.8,1,173,17
l_1217606280442779136,"Mtn View, 3 miles to DT AVL, King Beds, Fire Pit",h_4153533,Robert John,28804,South Asheville,35.63083,-82.51784,Entire home/apt,397,2,32,2025-05-26,3.1,2,296,32
l_1217685629320409856,Asheville Home-Hot Tub/Deck/Yard,h_139534845,Rachel,28806,West Asheville,35.54863256475706,-82.62278426922754,Entire home/apt,173,1,18,2025-06-15,2.7,2,335,18
l_1218155955305091584,Blue Ridge Cottage | Fire Place |Hot Tub,h_594564765,Andrea,28806,West Asheville,35.53158,-82.6249,Entire home/apt,198,2,4,2025-06-09,0.42,5,331,4
l_1218220756631981056,Bent Creek Cottage-Hot Tub-Fireplace-Fire Pit,h_594564765,Andrea,28806,West Asheville,35.5331,-82.62649,Entire home/apt,201,2,2,2025-05-26,0.23,5,333,2
l_1218277845996946176,Basement Studio Apt 1.7mi to Downtown,h_65522713,Catriona,28805,East Asheville,35.58446,-82.53132,Entire home/apt,106,2,1,2025-04-28,0.59,1,74,1
l_1218848260974533376,SGL-LVL | Hot Tub | Fireplace | EV Charger | Grill,h_594564765,Andrea,28806,West Asheville,35.5323,-82.6258,Entire home/apt,138,2,3,2025-02-19,0.31,5,337,3
l_1218902084774592000,Min to AVL | Hot Tub | FirePit | EVCharger | Grill,h_594564765,Andrea,28806,West Asheville,35.53085,-82.62445,Entire home/apt,146,2,7,2025-05-26,0.73,5,316,7
